LocationId,LocationExternalId,LocationName,LastModifiedDate,LastModifiedByEmployeeId,LastModifiedByEmployeeExternalId,Status,Contact,Address,TimeZone,StartOfWeek,LocationType,LocationSubType,ParentLocationId,EffectiveDate
1f5eaabb-0472-4637-b67a-b8c0fa3dd4e4,1421,1421 Chino,2024-07-18T12:56:59,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanGabrielValley,2022-09-09
2c682415-fdc8-44ae-985f-619e7869c07a,1384,1384 Rocklin,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Sacramento,2022-11-11
2ccc714b-98dd-4517-816d-e88dc53df9b9,1304,1304 Compton,2024-07-18T12:56:11,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesMetro,2021-01-01
3155d773-e6f8-4045-a64c-98d212a95359,AlabamaNorth,Alabama North,2024-07-18T12:55:52,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidSouth,
465dede3-173f-428a-b5de-4dc8d51c818c,1402,1402 Rialto South,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,InlandEmpire,2023-06-30
4fdad795-3c71-4402-94d6-6aa304338431,LosAngelesWest,Los Angeles West,2024-07-18T12:55:55,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
584368f9-31da-479a-956f-19bbca9e0064,77000_PT,Pacific - Procurement - WowTown,2024-12-23T17:17:18,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,77000,2024-01-01
68cc74fa-52dc-4e07-b906-3cbcc9344eaf,Allentown,Allentown,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidAtlantic,
6c4a5ddf-d2c3-4879-932a-90daf256d1b0,CentralMassachusetts,Central Massachusetts,2024-09-08T21:09:50,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Northeast,
7188d020-0764-45fe-808d-a33bb719c52c,99300_PT,Pacific - Legal - WowTown,2024-12-23T17:17:23,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,99300,2024-01-01
72b75ee6-42e1-4fa6-8f50-3451cee28f7c,SanDiegoNorth,San Diego North,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
73662b4c-f45b-41ff-ab70-91b6b29bf79f,NewJerseyMetro,New Jersey Metro,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,NewYorkCityMetro,
7462903c-35aa-404d-96d6-341454a73f80,Mississippi,Mississippi,2024-07-18T12:56:00,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidSouth,
7a41921d-f234-420e-8b29-ff585ba4146a,1441,1441 Pismo Beach,2024-08-30T19:56:11,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2023-03-31
7af80ed5-3097-4858-abae-598b3c1001bd,NewOrleans,New Orleans,2024-07-18T12:55:58,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidSouth,
7dbaa662-777e-42bc-91b2-2f92b4980a74,1322,1322 Oceanside,2024-08-30T19:56:04,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoNorth,2021-01-01
7dfe47d7-bce6-4128-82d3-5b02ef7c2b82,82001_PT,Pacific - FB Merchandising - WowTown,2024-12-23T17:17:19,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,82001,2024-01-01
7fc08295-14f4-4df5-aaae-b8cded641af3,UtahNorth,Utah North,2024-09-08T21:09:50,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Mountain,
85747e25-1f50-4abd-be01-4c6fc641a0c0,1397,1397 Salinas,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SouthBay,2021-10-01
90986efd-47e5-49cb-b774-c714dd7d4215,Nebraska,Nebraska,2024-07-18T12:55:59,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Mountain,
92dcd05e-7c38-40a3-a6ab-0add2084b843,1395,1395 Vacaville,2024-07-18T12:57:23,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,EastBay,2021-09-03
9312d206-a614-43de-8a77-69775680991c,71000_PT,Pacific - Field - WowTown,2024-12-23T17:17:16,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,71000,2024-01-01
95ef097b-39dd-42e7-a80a-43e9b5192256,1363,1363 Costa Mesa,2024-07-18T12:58:13,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesMetro,2020-07-08
a454e8dd-aa91-40e1-ac60-825e01e13dfb,1413,1413 Jurupa Valley,2024-07-18T12:56:41,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,InlandEmpire,2022-11-25
a9580819-3e5c-42a9-b249-13780f9b987e,1381,1381 Thousand Oaks,2024-07-18T12:58:01,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2021-10-22
ad66408e-8b64-4ccd-9f89-15b9dcc83bac,1429,1429 Ladera Ranch,2024-08-30T19:56:11,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoNorth,2022-08-05
ae0ff794-4928-4363-b480-129888674e18,99700_PT,Pacific - Strategy - WowTown,2024-12-23T17:17:25,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,99700,2024-01-01
b8c52d17-c7f6-4286-904d-33fecdc3f357,SouthBay,South Bay,2024-07-18T12:55:55,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
bf92cd22-da9a-425b-83b2-5e211f0f18a5,1417,1417 Henderson,2024-08-30T19:56:10,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LasVegas,2022-08-26
c02a6d13-326d-4615-b5c5-b3dc1a98bf41,1432,1432 West Hills,2024-08-30T19:56:11,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesWest,2022-08-05
d3717a81-0333-434d-9fe3-1955ad5b5d7a,1331,1331 Rialto,2024-08-30T19:56:05,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,InlandEmpire,2020-01-01
d432660e-a45b-4551-a77c-752071ff8c0b,1392,1392 Folsom,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Sacramento,2021-09-03
d8ddb1fa-3309-4a4b-89cd-5dcf1d804fbc,5084,5084 Forum at Olympia,2024-08-30T19:56:29,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Austin,2021-04-16
dd308780-a4fb-4c97-b65f-717b44bade09,MinnesotaSouth,Minnesota South,2024-07-18T12:55:58,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Midwest,
e35ea02b-652a-43d7-b15a-14d8d91fcd3f,ArizonaWest,Arizona West,2024-07-18T12:55:54,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Mountain,
e5af0d2d-4fc2-423c-a3f2-98b2dc1701dd,MinnesotaCentral,Minnesota Central,2024-07-18T12:55:53,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Midwest,
e5b79937-0517-41f7-8e3d-40af151ad195,ChicagoMetro,Chicago Metro,2024-07-18T12:55:53,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Midwest,
f2f58c20-d6a7-48d3-9156-d6771f11809a,WestVirginia,West Virginia,2024-08-30T19:55:21,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,SouthAtlantic,
f6957514-5bc2-4f09-a081-2749d614dcb6,99500_PT,Pacific - Information Technology - WowTown,2024-12-23T17:17:24,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,99500,2024-01-01
fd2c123f-3e44-4965-b4f9-b3065a6f6432,LegionDistrictL,Legion District L,2024-07-25T08:39:04,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,LegionRegion,
fd4e1db3-afa2-4ade-83cc-25c1c79cfa1f,InlandEmpire,Inland Empire,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
030f2f28-dedc-4b2b-b681-d5c59abb6353,1372,1372 Clovis,2024-08-30T19:56:07,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,CentralValley,2020-07-08
045f8e42-cb6e-482b-bb75-2546345db4df,EastBay,East Bay,2024-07-18T12:55:57,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
0a0d65a3-2d16-4dd7-a428-fe0cbad425e6,ChicagoCentral,Chicago Central,2024-07-18T12:55:53,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Midwest,
0a1a9c8e-b44b-41a5-b9f2-3e7e9aee2f1a,1463,1463 Petaluma,2024-08-30T19:56:12,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,EastBay,2023-07-31
153b5040-026d-4f23-a42b-fe17a2b10ee5,1370,1370 San Ysidro,2024-08-30T19:56:07,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoSouth,2021-01-01
169756df-74a7-4aa5-a418-69afdaa4776f,1394,1394 Ventura,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2021-10-29
19cf3301-b401-4309-a15e-9d8550cf30e9,1347,1347 Garden Grove,2024-07-18T12:57:32,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesMetro,2021-01-01
1f91e12f-5659-4b02-be7a-8152f54d5835,CentralWest,Central/West,2024-10-18T12:46:15,System,System,ENABLED,,,America/Los_Angeles,Sunday,UpperField,,af94ff12-c30a-4bf3-aac6-dedf66ce1e13,
28d8f76a-fcd9-4974-adfe-53f2239a18a9,Madison,Madison,2024-07-18T12:55:52,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Midwest,
387d8f89-9cd7-4209-a083-ea1d83c680fc,1364,1364 Francisco Center,2024-08-30T19:56:07,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LasVegas,2021-01-01
39aad8bc-a1c9-457e-9528-678ecfd9a257,1348,1348 North Fresno,2024-08-30T19:56:06,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,CentralValley,2021-01-01
3c4ac956-c978-44e6-80dd-0473e8030831,1385,1385 Paso Robles,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2021-05-09
3cd03498-aa15-4239-90ca-2aef8fbb74dd,1350,1350 Indio,2024-07-18T12:56:31,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,InlandEmpire,2021-01-01
3e3bdd6d-4b4b-4c0a-ad24-1f06bce60ab4,Rochester,Rochester,2024-09-08T21:09:50,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Northeast,
4143e35a-6739-4831-a116-827239b62e01,Texas,Texas,2024-07-18T12:55:51,System,System,ENABLED,,,America/Los_Angeles,Sunday,UpperField,,CentralWest,
456d00e5-151a-43ba-9aa8-f08e9e927994,LegionRegion,Legion Region,2024-07-25T08:39:04,System,System,ENABLED,,,America/Los_Angeles,Sunday,UpperField,,LegionDivision,
593e4038-6782-4780-85d5-efaa3123f255,DCEAST,DC East,2024-08-30T19:55:17,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,SouthAtlantic,
5c886cf4-6b10-4b64-b774-d148adf05b88,1422,1422 San Jose,2024-08-30T19:56:10,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SouthBay,2022-09-09
651b57b0-9dcd-4646-86b7-f95288ff07b6,ChicagoWest,Chicago West,2024-07-18T12:55:57,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Midwest,
675db2ea-a3d7-41f7-8d5d-b1fc517c1939,1366,1366 Elk Grove,2024-07-18T12:56:23,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SacramentoNorth,2021-01-01
8451c227-0e91-420d-8ffc-c79a81a2ff75,1383,1383 Sparks Outlet Crossing,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Sacramento,2021-08-26
854a6f95-3b1f-4f43-b16e-f41b08f20987,1409,1409 San Luis Obispo,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2022-07-08
88eaf660-70e8-47c4-bec5-2643d3d47748,SouthCarolinaWest,South Carolina West,2024-07-18T12:55:58,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,SouthAtlantic,
8cc50f25-9db9-4a97-9165-33e6647ad705,SouthAtlantic,South Atlantic,2024-09-08T21:07:35,System,System,ENABLED,,,America/Los_Angeles,Sunday,UpperField,,East,
8ce32326-2572-46cc-83e7-8661a041ae2f,GreatLakes,GreatLakes,2024-07-18T12:55:51,System,System,ENABLED,,,America/Los_Angeles,Sunday,UpperField,,East,
8ded09fb-a14c-442e-8137-6046e42125dd,73000_PT,Pacific - Customer Relations - WowTown,2024-12-23T17:17:16,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,73000,2024-01-01
91f48089-399f-40a5-80dc-fa0a015d34a0,85001_PT,Pacific - FB Marketing - WowTown,2024-12-23T17:17:20,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,85001,2024-01-01
92d5b955-c379-46a6-b340-fca00d799ead,ConnecticutSouth,Connecticut South,2024-08-30T19:55:17,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Northeast,
94ee441b-6a49-4407-8b78-7dd6b4b68e39,99900_PT,Pacific - eCommerce - WowTown,2024-12-23T17:17:25,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,99900,2024-01-01
974b4077-76a2-428a-8199-3af967a01210,ArizonaSouth,Arizona South,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Mountain,
a0606d75-9a23-411e-89e3-fed3dc928c70,1389,1389 Lake Forest,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoNorth,2021-08-27
a0c11811-db08-47a6-bc44-5cbe1e4052ed,MichiganSouthwest,Michigan Southwest,2024-08-30T19:55:19,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,GreatLakes,
a7eb4eaa-c675-4d3a-b865-b7df45f2fe48,SanGabrielValley,San Gabriel Valley,2024-07-18T12:55:55,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
bbc09f6d-0bff-4dc1-bbf5-89fcc287de8e,75000_PT,Pacific - Construction and Design - WowTown,2024-12-23T17:17:17,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,75000,2024-01-01
bdcc954b-0036-43dd-913c-4129f806fd0f,1346,1346 Visalia,2024-08-30T19:56:06,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,CentralValley,2021-01-01
c55ae7e1-51e8-4427-af84-72b21acaf0bb,1382,1382 Escondido,2024-07-18T12:57:43,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoNorth,2021-07-02
c91eb9c0-91eb-4bf0-bd7a-6ea0d0f5d65c,1420,1420 Encinitas,2024-08-30T19:56:10,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoNorth,2022-10-07
cdd36516-0666-4ad9-8e6a-3f4a50bcf1d1,1425,1425 Fremont South,2024-08-30T19:56:10,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SouthBay,2022-10-08
cf93e775-686c-4600-8e99-6a9cf391b73a,HudsonValley,Hudson Valley,2024-08-30T19:55:18,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,NewYorkCityMetro,
d16c1dc9-d3e8-4fbb-8f6a-6df6c4397d08,PalmBeachSouth,Palm Beach South,2024-07-18T12:55:55,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Florida,
d26e29d7-a2f6-4096-b3d9-64ea4221e4f4,99250_PT,Pacific - Asset Protection - WowTown,2024-12-23T17:17:23,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,99250,2024-01-01
d9cb6f70-f78f-4131-bd40-b97b6a510ba4,1353,1353 Arden,2024-08-30T19:56:06,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SacramentoNorth,2020-07-08
e217ff67-7fb9-4b68-94a7-b1ab7e56458d,BostonNorth,Boston North,2024-07-18T12:55:53,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Northeast,
ea2f0a9f-c96c-413b-a688-f0b6e7206283,1351,1351 Whittier,2024-07-18T12:57:53,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesEast,2021-01-01
ea58edb4-ae8d-402d-8fe0-cf2f6392d1c4,Kansas,Kansas,2024-07-18T12:55:52,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Mountain,
ecb664a8-8b64-4c30-8096-88fa2da42970,SacramentoNorth,Sacramento North,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
f82eadac-7992-4fe6-829f-b0c141130071,TampaEast,Tampa East,2024-07-18T12:55:52,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Florida,
f9b30862-a7d6-48ec-b5f1-1e2dc6ee6f2c,1396,1396 Santee,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoSouth,2021-09-03
fe13b864-e2cf-4e53-af0c-8d15f8d6308a,TennesseeWest,Tennessee West,2024-09-08T21:07:40,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidSouth,
fe190f8f-dfa1-423a-9371-ab0ee0dc93a4,86000_PT,Pacific - Planning - WowTown,2024-12-23T17:17:21,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,86000,2024-01-01
048f36af-2acd-4f51-bd8f-54ab8e113dd0,1324,1324 Alhambra,2024-08-30T19:56:05,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesEast,2021-01-01
0847e877-7162-4f63-bd2f-fbd4b7651f8d,99600_PT,Pacific - Business Intelligence & Analytics - WowTown,2024-12-23T17:17:24,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,99600,2024-01-01
09492ab0-1e28-443a-84be-7066ea70f5b3,5136,5136 Ponca City,2024-09-24T13:45:51,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,OklahomaEast,2023-06-30
0abb91d2-ce86-43c5-b3f8-2611898c6ebc,TexasEast,Texas East,2024-10-18T12:46:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Texas,
12d4bed2-36be-47df-80b8-b50e4edaeea9,Toledo,Toledo,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,GreatLakes,
1afb6dfa-48c2-42bd-9217-432841a928f2,SouthCarolinaCoast,South Carolina Coast,2024-07-18T12:56:00,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,SouthAtlantic,
1db83123-ad15-4df0-ab5f-f3aeff14ee58,SouthCarolinaCentral,South Carolina Central,2024-07-18T12:55:59,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,SouthAtlantic,
23a546c4-e809-4795-94e9-47d286905c6d,88000_PT,Pacific - Supply Chain - WowTown,2024-12-23T17:17:21,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,88000,2024-01-01
29a38d13-296f-4891-874c-df37ac96d76c,1401,1401 Delano,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,CentralValley,2021-10-15
3878e249-7b07-46bd-b286-c017a5e62bfd,1333,1333 Santa Maria,2024-09-24T13:45:29,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2021-01-01
3b7e05a1-126b-4190-b81c-a4eda7ffe1fa,9991,Legion 9991 LA Store,2024-07-31T11:58:48,02ef8174-abfe-457c-8de8-c1a0b8f286d6,,ENABLED,,"5850 Vermont Ave, Los Angeles, CA, 90044",America/Los_Angeles,Sunday,Real,Real,LegionDistrictL,2022-05-15
3df78cdc-ed27-4dd2-8886-906de533a172,PalmBeachNorth,Palm Beach North,2024-07-18T12:55:57,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Florida,
4e53ef8f-278b-4771-8fd9-d402fd0e8d70,CentralValley,Central Valley,2024-07-18T12:55:53,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,West,
4eb63fcb-452e-4844-a451-aa42629b729d,1378,1378 La Habra,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesEast,2021-01-01
51a87d33-aa3e-43d0-836b-7a328f0df28b,9995_1,LosAngeles,2024-09-17T10:55:01,3b06a7f9-cce4-4eef-81a1-afc5205a6057,,ENABLED,,"17084 Slover Ave, Fontana, CA, 92337",America/Los_Angeles,Sunday,Real,Real,9995,2022-05-15
565c95e7-8be2-4c0f-add9-ae27c02649d4,1303,1303 San Dimas,2024-08-30T19:56:03,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanGabrielValley,2020-01-01
58480486-4ebd-42b2-a4d4-b649f42d0280,AtlantaEast,Atlanta East,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,SouthAtlantic,
5b4b7cc5-fb74-4aa4-bd6a-7d79bfc5994d,1317,1317 Ontario,2024-07-18T12:56:36,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanGabrielValley,2021-01-01
5cce0687-6be8-4f5d-87da-d850a5d2e7fe,1387,1387 Valencia North,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesWest,2021-09-19
620873a3-e9df-4dbb-8bb7-2546ce697db5,1352,1352 Rancho Cordova,2024-08-30T19:56:06,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Sacramento,2021-01-01
64957eef-59d5-4ca4-8497-5b07bcef52ad,KentuckyWest,Kentucky West,2024-07-18T12:55:56,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidSouth,
67274908-e47e-4e95-88c6-d830e0ef02e9,Austin,Austin District,2024-07-18T12:56:00,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Texas,
6a6bbf0c-b347-4f0e-a601-7a80ec7ca5dd,1337,1337 Lompoc,2024-07-18T12:57:32,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesNorth,2021-01-01
6b85c35d-8261-43a3-9de8-152e1ba0f2e2,1356,1356 Roseville North,2024-08-30T19:56:06,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Sacramento,2020-07-08
6c8fa7e0-001a-4cc0-8924-431bd434f512,76000_PT,Pacific - Operations - WowTown,2024-12-23T17:17:17,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,76000,2024-01-01
8002a2e2-22a7-4133-b93b-29da62072b7a,1393,1393 West Covina,2024-08-30T19:56:08,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanGabrielValley,2021-10-08
84966fed-89a0-4110-9ee2-bd820c6a4642,OrlandoWest,Orlando West,2024-08-30T19:55:20,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Florida,
88a4b635-8df3-4f3e-a61f-b60dc68920b8,TriCitiesEastTN,Tri-Cities,2024-07-18T12:55:57,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,MidSouth,
8b20d1f0-71fe-42dc-86c3-bae8c0eb7afe,1302,1302 Aliso Viejo,2024-08-30T19:56:03,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanDiegoNorth,2021-01-01
91601a46-c4cd-4e49-a2ba-73e22d20ea75,1448,1448 Los Banos,2024-08-30T19:56:11,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,CentralValley,2023-06-30
9d57ef23-680f-4ebf-9732-ddc7bb74983a,1325,1325 Montclair,2024-07-18T12:58:01,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SanGabrielValley,2021-01-01
9de0a9f2-3761-4457-adae-8e4e9c409384,NewJerseySouthwest,New Jersey Southwest,2024-10-18T12:43:28,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,af94ff12-c30a-4bf3-aac6-dedf66ce1e13,
ac95df98-a648-41cc-b554-f047d462a2c2,1426,1426 Northridge,2024-08-30T19:56:10,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesWest,2022-08-05
ad74525c-1c13-4ecc-9568-3d938774d1c6,83001_PT,Pacific - FB Product Development - WowTown,2024-12-23T17:17:20,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,83001,2024-01-01
ae6afb97-3dd3-41ff-aac2-bdc7378185e2,FortLauderdaleNorth,Fort Lauderdale North,2024-07-18T12:55:59,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Florida,
b367928c-2831-4e86-aea9-2ef0a794d11a,1301,1301 Anaheim,2024-07-18T12:58:03,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,LosAngelesMetro,2020-01-01
b37bc0f8-0bf3-4171-b8f0-a9932a2ee178,74000_PT,Pacific - Real Estate - WowTown,2024-12-23T17:17:17,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,74000,2024-01-01
b3c33daa-bbb1-4098-91d8-86e8d0f3f061,DetroitCentral,Detroit Central,2024-08-30T19:55:17,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,GreatLakes,
b7c3354c-5289-47cd-94ab-3d4026dbdc56,1371,1371 Turlock,2024-08-30T19:56:07,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,EastBay,2021-07-09
b880aa46-f372-40c5-a30e-575f29497ec4,1418,1418 Vallejo,2024-08-30T19:56:10,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,EastBay,2022-10-28
ba53e26c-a2c9-4968-8778-0452403c1308,1398,1398 The Outlets at Legends,2024-08-30T19:56:09,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,Sacramento,2021-12-03
c664a92f-9eaf-4bb2-a1dc-f168aac3dd43,1328,1328 Palm Desert,2024-07-18T12:56:58,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,InlandEmpire,2021-01-01
ca98b829-29d5-417b-af4b-c9ce3ec0273a,BostonSouth,Boston South,2024-07-18T12:55:59,System,System,ENABLED,,,America/Los_Angeles,Sunday,District,,Northeast,
d5f979c6-4215-44ab-aa50-c7db9a6f6292,1369,1369 Citrus Heights,2024-08-30T19:56:07,System,System,ENABLED,,,America/Los_Angeles,Sunday,Real,Real,SacramentoNorth,2020-07-08
